,_CASE_KEY,Variant,Customer_ID,Revenue,Costs,Pizza Type,Pizza Size,Customer Satisfaction,Cost Factor,Weekday,Daytime,Distribution Channel,Customer Location,Customer Type,Customer_Location,Customer_Type,SORTING,EVENTTIME,ACTIVITY_EN,Automation
146,1548,4,47,31,29,Paprika,Small,2,Delivery Scooters ,Thursday,18,Orderly SE,Munich District Three,Student,Munich District One,Teenager,12285,2018-05-08 16:50:35,Order by phone,A
147,1548,4,47,31,29,Paprika,Small,2,Delivery Scooters ,Thursday,18,Orderly SE,Munich District Three,Student,Munich District One,Teenager,12286,2018-05-08 16:52:35,Start preparing pizza,A
148,1548,4,47,31,29,Paprika,Small,2,Delivery Scooters ,Thursday,18,Orderly SE,Munich District Three,Student,Munich District One,Teenager,12287,2018-05-08 16:58:35,Call Customer,A
149,1548,4,47,31,29,Paprika,Small,2,Delivery Scooters ,Thursday,18,Orderly SE,Munich District Three,Student,Munich District One,Teenager,12288,2018-05-08 17:04:35,Start preparing pizza,A
150,1548,4,47,31,29,Paprika,Small,2,Delivery Scooters ,Thursday,18,Orderly SE,Munich District Three,Student,Munich District One,Teenager,12289,2018-05-08 17:11:35,Start baking pizza,B
151,1548,4,47,31,29,Paprika,Small,2,Delivery Scooters ,Thursday,18,Orderly SE,Munich District Three,Student,Munich District One,Teenager,12290,2018-05-08 17:12:35,Baking pizza ready,A
152,1548,4,47,31,29,Paprika,Small,2,Delivery Scooters ,Thursday,18,Orderly SE,Munich District Three,Student,Munich District One,Teenager,12291,2018-05-08 17:13:35,Plan route,A
153,1548,4,47,31,29,Paprika,Small,2,Delivery Scooters ,Thursday,18,Orderly SE,Munich District Three,Student,Munich District One,Teenager,12292,2018-05-08 17:17:35,Departure pizza,A
154,1548,4,47,31,29,Paprika,Small,2,Delivery Scooters ,Thursday,18,Orderly SE,Munich District Three,Student,Munich District One,Teenager,12293,2018-05-08 17:19:35,Pizza arrives at customer,A
155,1548,4,47,31,29,Paprika,Small,2,Delivery Scooters ,Thursday,18,Orderly SE,Munich District Three,Student,Munich District One,Teenager,12294,2018-05-08 17:38:35,Payment customer,A
156,185,1,123,36,56,Calzone,Large,1,Chef 1,Sunday,18,Deliveruu Inc.,Munich District One,Adult,Munich District Two,Student,1554,2018-01-29 19:12:51,Order by phone,A
157,185,1,123,36,56,Calzone,Large,1,Chef 1,Sunday,18,Deliveruu Inc.,Munich District One,Adult,Munich District Two,Student,1555,2018-01-29 19:14:51,Start preparing pizza,A
158,185,1,123,36,56,Calzone,Large,1,Chef 1,Sunday,18,Deliveruu Inc.,Munich District One,Adult,Munich District Two,Student,1556,2018-01-29 19:15:51,Start baking pizza,A
159,185,1,123,36,56,Calzone,Large,1,Chef 1,Sunday,18,Deliveruu Inc.,Munich District One,Adult,Munich District Two,Student,1557,2018-01-29 19:25:51,Baking pizza ready,A
160,185,1,123,36,56,Calzone,Large,1,Chef 1,Sunday,18,Deliveruu Inc.,Munich District One,Adult,Munich District Two,Student,1558,2018-01-29 19:28:51,Plan route,A
161,185,1,123,36,56,Calzone,Large,1,Chef 1,Sunday,18,Deliveruu Inc.,Munich District One,Adult,Munich District Two,Student,1559,2018-01-29 19:30:51,Departure pizza,A
162,185,1,123,36,56,Calzone,Large,1,Chef 1,Sunday,18,Deliveruu Inc.,Munich District One,Adult,Munich District Two,Student,1560,2018-01-29 19:33:51,Pizza arrives at customer,B
163,185,1,123,36,56,Calzone,Large,1,Chef 1,Sunday,18,Deliveruu Inc.,Munich District One,Adult,Munich District Two,Student,1561,2018-01-29 20:03:51,Payment customer,B
164,345,1,123,13,12,Funghi,Medium,1,Ingredients,Sunday,12,Feedera SE,Munich District One,Student,Munich District Two,Student,2801,2018-04-17 06:26:34,Order by phone,A
165,345,1,123,13,12,Funghi,Medium,1,Ingredients,Sunday,12,Feedera SE,Munich District One,Student,Munich District Two,Student,2802,2018-04-17 06:27:34,Start preparing pizza,A
166,345,1,123,13,12,Funghi,Medium,1,Ingredients,Sunday,12,Feedera SE,Munich District One,Student,Munich District Two,Student,2803,2018-04-17 06:30:34,Start baking pizza,A
167,345,1,123,13,12,Funghi,Medium,1,Ingredients,Sunday,12,Feedera SE,Munich District One,Student,Munich District Two,Student,2804,2018-04-17 06:34:34,Baking pizza ready,B
168,345,1,123,13,12,Funghi,Medium,1,Ingredients,Sunday,12,Feedera SE,Munich District One,Student,Munich District Two,Student,2805,2018-04-17 06:38:34,Plan route,A
169,345,1,123,13,12,Funghi,Medium,1,Ingredients,Sunday,12,Feedera SE,Munich District One,Student,Munich District Two,Student,2806,2018-04-17 06:43:34,Departure pizza,B
170,345,1,123,13,12,Funghi,Medium,1,Ingredients,Sunday,12,Feedera SE,Munich District One,Student,Munich District Two,Student,2807,2018-04-17 06:47:34,Pizza arrives at customer,A
171,345,1,123,13,12,Funghi,Medium,1,Ingredients,Sunday,12,Feedera SE,Munich District One,Student,Munich District Two,Student,2808,2018-04-17 07:14:34,Payment customer,A
172,1471,1,123,21,4,Magherita,Large,5,Chef 1,Friday,14,Feedera SE,Munich District Two,Student,Munich District Two,Student,11649,2018-06-06 16:06:25,Order by phone,A
173,1471,1,123,21,4,Magherita,Large,5,Chef 1,Friday,14,Feedera SE,Munich District Two,Student,Munich District Two,Student,11650,2018-06-06 16:08:25,Start baking pizza,A
174,1471,1,123,21,4,Magherita,Large,5,Chef 1,Friday,14,Feedera SE,Munich District Two,Student,Munich District Two,Student,11651,2018-06-06 16:08:25,Start preparing pizza,A
175,1471,1,123,21,4,Magherita,Large,5,Chef 1,Friday,14,Feedera SE,Munich District Two,Student,Munich District Two,Student,11652,2018-06-06 16:10:25,Baking pizza ready,A
176,1471,1,123,21,4,Magherita,Large,5,Chef 1,Friday,14,Feedera SE,Munich District Two,Student,Munich District Two,Student,11653,2018-06-06 16:14:25,Plan route,A
177,1471,1,123,21,4,Magherita,Large,5,Chef 1,Friday,14,Feedera SE,Munich District Two,Student,Munich District Two,Student,11654,2018-06-06 16:19:25,Departure pizza,B
178,1471,1,123,21,4,Magherita,Large,5,Chef 1,Friday,14,Feedera SE,Munich District Two,Student,Munich District Two,Student,11655,2018-06-06 16:22:25,Pizza arrives at customer,A
179,1471,1,123,21,4,Magherita,Large,5,Chef 1,Friday,14,Feedera SE,Munich District Two,Student,Munich District Two,Student,11656,2018-06-06 16:23:25,Payment customer,A
180,222,1,123,29,13,Speciale,Medium,3,Chef 1,Friday,18,BestOrder Inc.,Munich District Four,Adult,Munich District Two,Student,1869,2018-06-07 09:47:48,Order by phone,B
181,222,1,123,29,13,Speciale,Medium,3,Chef 1,Friday,18,BestOrder Inc.,Munich District Four,Adult,Munich District Two,Student,1870,2018-06-07 09:50:48,Start preparing pizza,B
182,222,1,123,29,13,Speciale,Medium,3,Chef 1,Friday,18,BestOrder Inc.,Munich District Four,Adult,Munich District Two,Student,1871,2018-06-07 09:52:48,Start baking pizza,A
183,222,1,123,29,13,Speciale,Medium,3,Chef 1,Friday,18,BestOrder Inc.,Munich District Four,Adult,Munich District Two,Student,1872,2018-06-07 10:02:48,Baking pizza ready,A
184,222,1,123,29,13,Speciale,Medium,3,Chef 1,Friday,18,BestOrder Inc.,Munich District Four,Adult,Munich District Two,Student,1873,2018-06-07 10:03:48,Plan route,B
185,222,1,123,29,13,Speciale,Medium,3,Chef 1,Friday,18,BestOrder Inc.,Munich District Four,Adult,Munich District Two,Student,1874,2018-06-07 10:07:48,Departure pizza,A
186,222,1,123,29,13,Speciale,Medium,3,Chef 1,Friday,18,BestOrder Inc.,Munich District Four,Adult,Munich District Two,Student,1875,2018-06-07 10:14:48,Pizza arrives at customer,A
187,222,1,123,29,13,Speciale,Medium,3,Chef 1,Friday,18,BestOrder Inc.,Munich District Four,Adult,Munich District Two,Student,1876,2018-06-07 10:39:48,Payment customer,A
188,1884,1,123,9,7,Veggie,Large,3,Chef 2,Friday,14,Feedera SE,Munich District Three,Student,Munich District Two,Student,14903,2018-03-21 23:51:39,Order by phone,A
189,1884,1,123,9,7,Veggie,Large,3,Chef 2,Friday,14,Feedera SE,Munich District Three,Student,Munich District Two,Student,14904,2018-03-21 23:52:39,Start preparing pizza,A
190,1884,1,123,9,7,Veggie,Large,3,Chef 2,Friday,14,Feedera SE,Munich District Three,Student,Munich District Two,Student,14905,2018-03-21 23:56:39,Start baking pizza,A
191,1884,1,123,9,7,Veggie,Large,3,Chef 2,Friday,14,Feedera SE,Munich District Three,Student,Munich District Two,Student,14906,2018-03-22 00:06:39,Baking pizza ready,B
192,1884,1,123,9,7,Veggie,Large,3,Chef 2,Friday,14,Feedera SE,Munich District Three,Student,Munich District Two,Student,14907,2018-03-22 00:06:39,Departure pizza,A
193,1884,1,123,9,7,Veggie,Large,3,Chef 2,Friday,14,Feedera SE,Munich District Three,Student,Munich District Two,Student,14908,2018-03-22 00:06:39,Pizza arrives at customer,B
194,1884,1,123,9,7,Veggie,Large,3,Chef 2,Friday,14,Feedera SE,Munich District Three,Student,Munich District Two,Student,14909,2018-03-22 00:06:39,Plan route,A
195,1884,1,123,9,7,Veggie,Large,3,Chef 2,Friday,14,Feedera SE,Munich District Three,Student,Munich District Two,Student,14910,2018-03-22 00:08:39,Payment customer,A
196,139,4,123,18,11,Magherita,Medium,0,Waiter,Friday,18,Feedera SE,Munich District One,Adult,Munich District Two,Student,1177,2018-02-05 14:27:09,Order by phone,A
197,139,4,123,18,11,Magherita,Medium,0,Waiter,Friday,18,Feedera SE,Munich District One,Adult,Munich District Two,Student,1178,2018-02-05 14:30:09,Start preparing pizza,A
198,139,4,123,18,11,Magherita,Medium,0,Waiter,Friday,18,Feedera SE,Munich District One,Adult,Munich District Two,Student,1179,2018-02-05 14:31:09,Call Customer,A
199,139,4,123,18,11,Magherita,Medium,0,Waiter,Friday,18,Feedera SE,Munich District One,Adult,Munich District Two,Student,1180,2018-02-05 14:37:09,Start preparing pizza,A
200,139,4,123,18,11,Magherita,Medium,0,Waiter,Friday,18,Feedera SE,Munich District One,Adult,Munich District Two,Student,1181,2018-02-05 14:44:09,Plan route,A
201,139,4,123,18,11,Magherita,Medium,0,Waiter,Friday,18,Feedera SE,Munich District One,Adult,Munich District Two,Student,1182,2018-02-05 14:44:09,Start baking pizza,B
202,139,4,123,18,11,Magherita,Medium,0,Waiter,Friday,18,Feedera SE,Munich District One,Adult,Munich District Two,Student,1183,2018-02-05 14:44:09,Baking pizza ready,A
203,139,4,123,18,11,Magherita,Medium,0,Waiter,Friday,18,Feedera SE,Munich District One,Adult,Munich District Two,Student,1184,2018-02-05 14:47:09,Departure pizza,A
204,139,4,123,18,11,Magherita,Medium,0,Waiter,Friday,18,Feedera SE,Munich District One,Adult,Munich District Two,Student,1185,2018-02-05 14:54:09,Pizza arrives at customer,B
205,139,4,123,18,11,Magherita,Medium,0,Waiter,Friday,18,Feedera SE,Munich District One,Adult,Munich District Two,Student,1186,2018-02-05 15:02:09,Payment customer,A
206,677,6,123,21,5,Funghi,Large,1,Delivery Scooters ,Wednesday,13,Deliver Now Holding,Munich District One,Student,Munich District Two,Student,5426,2018-05-11 16:13:16,Receive order website,A
207,677,6,123,21,5,Funghi,Large,1,Delivery Scooters ,Wednesday,13,Deliver Now Holding,Munich District One,Student,Munich District Two,Student,5427,2018-05-11 16:13:16,Approve order website,A
208,677,6,123,21,5,Funghi,Large,1,Delivery Scooters ,Wednesday,13,Deliver Now Holding,Munich District One,Student,Munich District Two,Student,5428,2018-05-11 16:13:16,Start order website,B
209,677,6,123,21,5,Funghi,Large,1,Delivery Scooters ,Wednesday,13,Deliver Now Holding,Munich District One,Student,Munich District Two,Student,5429,2018-05-11 16:18:16,Call Customer,B
210,677,6,123,21,5,Funghi,Large,1,Delivery Scooters ,Wednesday,13,Deliver Now Holding,Munich District One,Student,Munich District Two,Student,5430,2018-05-11 16:20:16,Start preparing pizza,A
211,677,6,123,21,5,Funghi,Large,1,Delivery Scooters ,Wednesday,13,Deliver Now Holding,Munich District One,Student,Munich District Two,Student,5431,2018-05-11 16:25:16,Start baking pizza,B
212,677,6,123,21,5,Funghi,Large,1,Delivery Scooters ,Wednesday,13,Deliver Now Holding,Munich District One,Student,Munich District Two,Student,5432,2018-05-11 16:33:16,Baking pizza ready,B
213,677,6,123,21,5,Funghi,Large,1,Delivery Scooters ,Wednesday,13,Deliver Now Holding,Munich District One,Student,Munich District Two,Student,5433,2018-05-11 16:37:16,Plan route,A
214,677,6,123,21,5,Funghi,Large,1,Delivery Scooters ,Wednesday,13,Deliver Now Holding,Munich District One,Student,Munich District Two,Student,5434,2018-05-11 16:41:16,Departure pizza,A
215,677,6,123,21,5,Funghi,Large,1,Delivery Scooters ,Wednesday,13,Deliver Now Holding,Munich District One,Student,Munich District Two,Student,5435,2018-05-11 16:45:16,Pizza arrives at customer,A
216,677,6,123,21,5,Funghi,Large,1,Delivery Scooters ,Wednesday,13,Deliver Now Holding,Munich District One,Student,Munich District Two,Student,5436,2018-05-11 17:16:16,Payment customer,A
217,1699,7,123,10,8,Speciale,Large,2,Chef 1,Tuesday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,13490,2018-05-13 17:40:54,Start order website,A
218,1699,7,123,10,8,Speciale,Large,2,Chef 1,Tuesday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,13491,2018-05-13 17:45:54,Receive order website,A
219,1699,7,123,10,8,Speciale,Large,2,Chef 1,Tuesday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,13492,2018-05-13 17:45:54,Approve order website,A
220,1699,7,123,10,8,Speciale,Large,2,Chef 1,Tuesday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,13493,2018-05-13 17:48:54,Start preparing pizza,A
221,1699,7,123,10,8,Speciale,Large,2,Chef 1,Tuesday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,13494,2018-05-13 17:52:54,Start baking pizza,A
222,1699,7,123,10,8,Speciale,Large,2,Chef 1,Tuesday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,13495,2018-05-13 18:01:54,Start preparing pizza,B
223,1699,7,123,10,8,Speciale,Large,2,Chef 1,Tuesday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,13496,2018-05-13 18:04:54,Start baking pizza,A
224,1699,7,123,10,8,Speciale,Large,2,Chef 1,Tuesday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,13497,2018-05-13 18:05:54,Plan route,A
225,1699,7,123,10,8,Speciale,Large,2,Chef 1,Tuesday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,13498,2018-05-13 18:05:54,Baking pizza ready,A
226,1699,7,123,10,8,Speciale,Large,2,Chef 1,Tuesday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,13499,2018-05-13 18:10:54,Departure pizza,A
227,1699,7,123,10,8,Speciale,Large,2,Chef 1,Tuesday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,13500,2018-05-13 18:13:54,Pizza arrives at customer,A
228,1699,7,123,10,8,Speciale,Large,2,Chef 1,Tuesday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,13501,2018-05-13 18:30:54,Payment customer,A
229,591,7,123,29,29,Magherita,Small,3,Waiter,Friday,21,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,4731,2018-05-05 01:21:10,Start order website,B
230,591,7,123,29,29,Magherita,Small,3,Waiter,Friday,21,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,4732,2018-05-05 01:26:10,Approve order website,A
231,591,7,123,29,29,Magherita,Small,3,Waiter,Friday,21,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,4733,2018-05-05 01:27:10,Receive order website,A
232,591,7,123,29,29,Magherita,Small,3,Waiter,Friday,21,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,4734,2018-05-05 01:34:10,Start preparing pizza,B
233,591,7,123,29,29,Magherita,Small,3,Waiter,Friday,21,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,4735,2018-05-05 01:40:10,Start baking pizza,B
234,591,7,123,29,29,Magherita,Small,3,Waiter,Friday,21,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,4736,2018-05-05 01:43:10,Start preparing pizza,B
235,591,7,123,29,29,Magherita,Small,3,Waiter,Friday,21,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,4737,2018-05-05 01:47:10,Start baking pizza,A
236,591,7,123,29,29,Magherita,Small,3,Waiter,Friday,21,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,4738,2018-05-05 01:51:10,Baking pizza ready,A
237,591,7,123,29,29,Magherita,Small,3,Waiter,Friday,21,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,4739,2018-05-05 01:53:10,Plan route,B
238,591,7,123,29,29,Magherita,Small,3,Waiter,Friday,21,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,4740,2018-05-05 01:56:10,Departure pizza,A
239,591,7,123,29,29,Magherita,Small,3,Waiter,Friday,21,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,4741,2018-05-05 01:59:10,Pizza arrives at customer,B
240,591,7,123,29,29,Magherita,Small,3,Waiter,Friday,21,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,4742,2018-05-05 02:02:10,Payment customer,A
241,1721,1,269,5,35,Salami,Small,5,Ingredients,Sunday,14,Feedera SE,Munich District One,Student,Munich District Two,Student,13642,2018-03-30 10:18:35,Order by phone,A
242,1721,1,269,5,35,Salami,Small,5,Ingredients,Sunday,14,Feedera SE,Munich District One,Student,Munich District Two,Student,13643,2018-03-30 10:20:35,Start preparing pizza,A
243,1721,1,269,5,35,Salami,Small,5,Ingredients,Sunday,14,Feedera SE,Munich District One,Student,Munich District Two,Student,13644,2018-03-30 10:22:35,Start baking pizza,B
244,1721,1,269,5,35,Salami,Small,5,Ingredients,Sunday,14,Feedera SE,Munich District One,Student,Munich District Two,Student,13645,2018-03-30 10:27:35,Baking pizza ready,A
245,1721,1,269,5,35,Salami,Small,5,Ingredients,Sunday,14,Feedera SE,Munich District One,Student,Munich District Two,Student,13646,2018-03-30 10:31:35,Plan route,A
246,1721,1,269,5,35,Salami,Small,5,Ingredients,Sunday,14,Feedera SE,Munich District One,Student,Munich District Two,Student,13647,2018-03-30 10:35:35,Departure pizza,B
247,1721,1,269,5,35,Salami,Small,5,Ingredients,Sunday,14,Feedera SE,Munich District One,Student,Munich District Two,Student,13648,2018-03-30 10:38:35,Pizza arrives at customer,B
248,1721,1,269,5,35,Salami,Small,5,Ingredients,Sunday,14,Feedera SE,Munich District One,Student,Munich District Two,Student,13649,2018-03-30 10:59:35,Payment customer,A
249,691,1,269,5,4,Veggie,Small,1,Chef 2,Friday,13,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,5516,2018-03-19 04:02:07,Order by phone,A
250,691,1,269,5,4,Veggie,Small,1,Chef 2,Friday,13,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,5517,2018-03-19 04:05:07,Start preparing pizza,B
251,691,1,269,5,4,Veggie,Small,1,Chef 2,Friday,13,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,5518,2018-03-19 04:06:07,Start baking pizza,A
252,691,1,269,5,4,Veggie,Small,1,Chef 2,Friday,13,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,5519,2018-03-19 04:10:07,Baking pizza ready,A
253,691,1,269,5,4,Veggie,Small,1,Chef 2,Friday,13,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,5520,2018-03-19 04:14:07,Plan route,A
254,691,1,269,5,4,Veggie,Small,1,Chef 2,Friday,13,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,5521,2018-03-19 04:19:07,Departure pizza,B
255,691,1,269,5,4,Veggie,Small,1,Chef 2,Friday,13,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,5522,2018-03-19 04:26:07,Pizza arrives at customer,B
