,Year-Sem,SECTION,A,B,C,D,F,TOTAL A-F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR,Year-sem
1330,,COURSE TOTAL:,10,1,0,0,0,11.0,3.909,0.0,0.0,0.0,1.0,0.0,12.0,,20211
1336,,COURSE TOTAL:,24,2,0,0,0,26.0,3.923,2.0,0.0,0.0,0.0,1.0,29.0,,20211
1342,,COURSE TOTAL:,68,77,56,16,14,231.0,2.7310000000000003,0.0,0.0,0.0,23.0,0.0,254.0,,20211
1368,,COURSE TOTAL:,116,33,8,5,7,169.0,3.455,0.0,0.0,0.0,8.0,0.0,177.0,,20211
1372,,COURSE TOTAL:,7,11,1,0,0,19.0,3.315,0.0,0.0,0.0,1.0,0.0,20.0,,20211
1376,,COURSE TOTAL:,24,4,0,0,0,28.0,3.8569999999999998,0.0,0.0,0.0,0.0,0.0,28.0,,20211
1380,,COURSE TOTAL:,4,1,0,0,0,5.0,3.8,1.0,0.0,0.0,0.0,0.0,6.0,,20211
1400,,COURSE TOTAL:,10,43,44,4,4,105.0,2.485,0.0,0.0,0.0,14.0,0.0,119.0,,20211
1406,,COURSE TOTAL:,27,49,11,0,2,89.0,3.112,0.0,0.0,0.0,1.0,0.0,90.0,,20211
1412,,COURSE TOTAL:,10,13,9,0,1,33.0,2.9389999999999996,0.0,0.0,0.0,3.0,0.0,36.0,,20211
1418,,COURSE TOTAL:,11,15,9,2,0,37.0,2.945,1.0,0.0,0.0,1.0,0.0,39.0,,20211
1428,,COURSE TOTAL:,19,26,3,0,1,49.0,3.265,0.0,0.0,0.0,1.0,0.0,50.0,,20211
1436,,COURSE TOTAL:,5,14,12,1,0,32.0,2.718,0.0,0.0,0.0,3.0,0.0,35.0,,20211
1446,,COURSE TOTAL:,35,39,6,0,1,81.0,3.32,0.0,0.0,0.0,8.0,0.0,89.0,,20211
1450,,COURSE TOTAL:,11,4,2,0,0,17.0,3.529,0.0,0.0,0.0,2.0,0.0,19.0,,20211
1456,,COURSE TOTAL:,13,18,6,0,1,38.0,3.105,0.0,0.0,0.0,0.0,0.0,38.0,,20211
1460,,COURSE TOTAL:,3,6,5,1,0,15.0,2.733,0.0,0.0,0.0,8.0,0.0,23.0,,20211
1464,,COURSE TOTAL:,12,1,0,0.1,0.2,13,3.923,0.3,0.4,0.5,0.6,0.7,13.1,Unnamed: 0,20211
1468,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
1472,,COURSE TOTAL:,12,0,0,0,0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,,20211
1478,,COURSE TOTAL:,60,20,12,4,3,99.0,3.313,0.0,0.0,0.0,4.0,0.0,103.0,,20211
1482,,COURSE TOTAL:,108,9,0,0,0,117.0,3.923,3.0,0.0,0.0,4.0,0.0,124.0,,20211
1486,,COURSE TOTAL:,93,12,3,0,0,108.0,3.833,12.0,0.0,0.0,2.0,0.0,122.0,,20211
1490,,COURSE TOTAL:,61,54,21,3,2,141.0,3.198,0.0,0.0,0.0,13.0,0.0,154.0,,20211
1496,,COURSE TOTAL:,7,9,4,5,1,26.0,2.615,0.0,0.0,0.0,0.0,0.0,26.0,,20211
1502,,COURSE TOTAL:,143,75,22,4,6,250.0,3.38,0.0,0.0,0.0,18.0,0.0,268.0,,20211
1506,,COURSE TOTAL:,5,4,0,0,0,9.0,3.555,0.0,0.0,0.0,0.0,0.0,9.0,,20211
1514,,COURSE TOTAL:,237,42,14,6,0,299.0,3.705,0.0,0.0,0.0,11.0,0.0,310.0,,20211
1518,,COURSE TOTAL:,6,5,0,0,0,11.0,3.545,0.0,0.0,0.0,0.0,0.0,11.0,,20211
1522,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
1532,,COURSE TOTAL:,41,25,15,3,0,84.0,3.238,0.0,0.0,0.0,2.0,0.0,86.0,,20211
1538,,COURSE TOTAL:,24,4,0,0,0,28.0,3.8569999999999998,1.0,0.0,0.0,0.0,0.0,29.0,,20211
1542,,COURSE TOTAL:,16,0,0,0,0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,,20211
1548,,COURSE TOTAL:,106,30,10,2,1,149,3.597,0,0.1,0.2,7,0.3,156,Unnamed: 0,20211
1554,,COURSE TOTAL:,16,4,1,0,0,21.0,3.714,0.0,0.0,0.0,1.0,0.0,22.0,,20211
1558,,COURSE TOTAL:,24,3,0,0,1,28.0,3.75,0.0,0.0,0.0,0.0,0.0,28.0,,20211
1562,,COURSE TOTAL:,15,1,0,0,0,16.0,3.937,0.0,0.0,0.0,1.0,0.0,17.0,,20211
1566,,COURSE TOTAL:,7,3,2,0,0,12.0,3.4160000000000004,0.0,0.0,0.0,2.0,0.0,14.0,,20211
1570,,COURSE TOTAL:,38,0,0,0,0,38.0,4.0,0.0,0.0,0.0,0.0,0.0,38.0,,20211
1574,,COURSE TOTAL:,13,1,0,0,0,14.0,3.928,0.0,0.0,0.0,0.0,0.0,14.0,,20211
1578,,COURSE TOTAL:,15,0,0,0,0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,,20211
1582,,COURSE TOTAL:,5,2,0,0,0,7.0,3.714,0.0,0.0,0.0,0.0,0.0,7.0,,20211
1586,,COURSE TOTAL:,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,,20211
1592,,COURSE TOTAL:,24,1,0,0,0,25.0,3.96,0.0,0.0,0.0,0.0,0.0,25.0,,20211
1598,,COURSE TOTAL:,25,7,0,0,0,32.0,3.781,0.0,0.0,0.0,0.0,0.0,32.0,,20211
1604,,COURSE TOTAL:,26,9,0,0,0,35.0,3.742,0.0,0.0,0.0,0.0,0.0,35.0,,20211
1610,,COURSE TOTAL:,25,10,0,0,0,35.0,3.714,0.0,0.0,0.0,0.0,0.0,35.0,,20211
1614,,COURSE TOTAL:,25,0,0,0,0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,25.0,,20211
1620,,COURSE TOTAL:,37,0,0.1,0.2,0.3,37.1,4.000,0.4,0.5,0.6,0.7,0.8,37.2,Unnamed: 0,20211
1624,,COURSE TOTAL:,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,,20211
1634,,COURSE TOTAL:,49,34,6,1,3,93.0,3.344,0.0,0.0,0.0,2.0,0.0,95.0,,20211
1644,,COURSE TOTAL:,45,23,6,0,1,75.0,3.48,0.0,0.0,0.0,3.0,0.0,78.0,,20211
1648,,COURSE TOTAL:,42,14,4,3,1,64.0,3.4530000000000003,0.0,0.0,0.0,3.0,0.0,67.0,,20211
1654,,COURSE TOTAL:,329,76,14,5,8,432,3.650,0,0.1,0.2,3,0.3,435,Unnamed: 0,20211
1658,,COURSE TOTAL:,4,7,6,3,1,21.0,2.476,0.0,0.0,0.0,0.0,0.0,21.0,,20211
1662,,COURSE TOTAL:,11,2,1,0,1,15.0,3.466,0.0,0.0,0.0,1.0,0.0,16.0,,20211
1668,,COURSE TOTAL:,9,5,0,0,0,14.0,3.642,0.0,0.0,0.0,0.0,0.0,14.0,,20211
1674,,COURSE TOTAL:,98,14,1,0,0,113.0,3.858,0.0,0.0,0.0,0.0,0.0,113.0,,20211
1680,,COURSE TOTAL:,9,2,0,0,0,11.0,3.818,0.0,0.0,0.0,0.0,0.0,11.0,,20211
1684,,COURSE TOTAL:,21,19,6,1,0,47.0,3.2760000000000002,0.0,0.0,0.0,0.0,0.0,47.0,,20211
1688,,COURSE TOTAL:,14,6,4,2,0,26.0,3.23,0.0,0.0,0.0,0.0,0.0,26.0,,20211
1692,,COURSE TOTAL:,14,2,2,0,0,18.0,3.6660000000000004,0.0,0.0,0.0,0.0,0.0,18.0,,20211
1696,,COURSE TOTAL:,11,4,4,0,0,19.0,3.3680000000000003,0.0,0.0,0.0,0.0,0.0,19.0,,20211
1708,,COURSE TOTAL:,82,13,2,0,0,97.0,3.824,1.0,0.0,0.0,0.0,0.0,98.0,,20211
1712,,COURSE TOTAL:,4,1,0,0,0,5.0,3.8,0.0,0.0,0.0,0.0,0.0,5.0,,20211
1716,,COURSE TOTAL:,7,0,0,0,0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,,20211
1720,,COURSE TOTAL:,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,,20211
1724,,COURSE TOTAL:,18,0,0,0,0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,,20211
1728,,COURSE TOTAL:,7,0,0,0,0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,,20211
1732,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
1736,,COURSE TOTAL:,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,,20211
1742,,COURSE TOTAL:,65,86,82,21,5,259.0,2.714,0.0,0.0,0.0,21.0,0.0,280.0,,20211
1752,,COURSE TOTAL:,46,6,2,1,0,55.0,3.763,0.0,0.0,0.0,3.0,0.0,58.0,,20211
1766,,COURSE TOTAL:,63,21,1,1.1,1.2,87,3.655,0,0.1,0.2,7,0.3,94,Unnamed: 0,20211
1770,,COURSE TOTAL:,36,25,8,1,0,70.0,3.3710000000000004,0.0,0.0,0.0,8.0,0.0,78.0,,20211
1780,,COURSE TOTAL:,25,26,14,1,0,66.0,3.136,0.0,0.0,0.0,6.0,0.0,72.0,,20211
1784,,COURSE TOTAL:,14,5,1,0,0,20.0,3.65,0.0,0.0,0.0,0.0,0.0,20.0,,20211
1792,,COURSE TOTAL:,26,19,2,0,1,48.0,3.437,0.0,0.0,0.0,4.0,0.0,52.0,,20211
1796,,COURSE TOTAL:,7,4,1,0,1,13.0,3.23,0.0,0.0,0.0,3.0,0.0,16.0,,20211
1800,,COURSE TOTAL:,314,9,4,6,0,333.0,3.8939999999999997,0.0,0.0,0.0,1.0,0.0,334.0,,20211
1804,,COURSE TOTAL:,203,25,1,1,0,230.0,3.8689999999999998,0.0,0.0,0.0,17.0,0.0,247.0,,20211
1808,,COURSE TOTAL:,4,3,3,0,0,10.0,3.1,0.0,0.0,0.0,0.0,0.0,10.0,,20211
1812,,COURSE TOTAL:,10,2,2,0,2,16.0,3.125,0.0,0.0,0.0,0.0,0.0,16.0,,20211
1816,,COURSE TOTAL:,21,3,0,0,0,24.0,3.875,0.0,0.0,0.0,0.0,0.0,24.0,,20211
1820,,COURSE TOTAL:,9,1,1,0,0,11.0,3.727,0.0,0.0,0.0,0.0,0.0,11.0,,20211
1824,,COURSE TOTAL:,12,1,0,0,1,14.0,3.642,0.0,0.0,0.0,0.0,0.0,14.0,,20211
1828,,COURSE TOTAL:,22,8,0,0,0,30.0,3.733,0.0,0.0,0.0,0.0,0.0,30.0,,20211
1832,,COURSE TOTAL:,16,0,0,0,0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,,20211
1836,,COURSE TOTAL:,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,,20211
1840,,COURSE TOTAL:,11,0,0,0,0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,,20211
1848,,COURSE TOTAL:,380,64,18,1,6,469.0,3.7289999999999996,0.0,0.0,0.0,5.0,0.0,474.0,,20211
1854,,COURSE TOTAL:,35,29,18,2,1,85.0,3.117,0.0,0.0,0.0,6.0,0.0,91.0,,20211
1860,,COURSE TOTAL:,15,13,3,0,0,31.0,3.387,0.0,0.0,0.0,1.0,0.0,32.0,,20211
1866,,COURSE TOTAL:,124,91,65,14,4,298.0,3.063,0.0,0.0,0.0,43.0,0.0,341.0,,20211
1870,,COURSE TOTAL:,44,31,6,0,0,81.0,3.469,0.0,0.0,0.0,0.0,1.0,82.0,,20211
1874,,COURSE TOTAL:,5,3,3,0,0,11.0,3.181,0.0,0.0,0.0,4.0,0.0,15.0,,20211
1878,,COURSE TOTAL:,10,10,2,0,0,22.0,3.363,0.0,0.0,0.0,1.0,0.0,23.0,,20211
1884,,COURSE TOTAL:,28,24,11,2,2,67.0,3.1039999999999996,0.0,0.0,0.0,9.0,0.0,76.0,,20211
1888,,COURSE TOTAL:,19,19,1,0,0,39.0,3.4610000000000003,0.0,0.0,0.0,1.0,0.0,40.0,,20211
1892,,COURSE TOTAL:,13,13.1,1,1.1,1.2,29,3.241,0,0.1,0.2,2,0.3,31,Unnamed: 0,20211
1898,,COURSE TOTAL:,59,34,6,1,0,100.0,3.51,0.0,0.0,0.0,0.0,0.0,100.0,,20211
1902,,COURSE TOTAL:,2,4,0,0,0,6.0,3.333,0.0,0.0,0.0,0.0,0.0,6.0,,20211
1906,,COURSE TOTAL:,9,0,0,0,0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,,20211
1912,,COURSE TOTAL:,72,10,4,6,5,97.0,3.4219999999999997,0.0,0.0,0.0,9.0,0.0,106.0,,20211
1918,,COURSE TOTAL:,43,49,23,5,1,121.0,3.057,0.0,0.0,0.0,6.0,0.0,127.0,,20211
1922,,COURSE TOTAL:,20,11,4,0,0,35.0,3.457,0.0,0.0,0.0,3.0,0.0,38.0,,20211
1926,,COURSE TOTAL:,7,3,1,0,0,11.0,3.545,0.0,0.0,0.0,1.0,39.0,51.0,,20211
1930,,COURSE TOTAL:,18,14,1,0,2,35.0,3.3139999999999996,0.0,0.0,0.0,3.0,0.0,38.0,,20211
1934,,COURSE TOTAL:,14,3,1,1,0,19.0,3.5780000000000003,0.0,0.0,0.0,1.0,0.0,20.0,,20211
1942,,COURSE TOTAL:,34,3,1,0,0,38.0,3.8680000000000003,0.0,0.0,0.0,1.0,0.0,39.0,,20211
1946,,COURSE TOTAL:,9,0,0,0,0,9.0,4.0,0.0,0.0,0.0,1.0,0.0,10.0,,20211
1950,,COURSE TOTAL:,19,23,26,8,1,77.0,2.662,0.0,0.0,0.0,7.0,1.0,85.0,,20211
1960,,COURSE TOTAL:,41,7,2,0,1,51.0,3.705,0.0,0.0,0.0,0.0,0.0,51.0,,20211
1964,,COURSE TOTAL:,5,1,0,0,0,6.0,3.833,0.0,0.0,0.0,0.0,0.0,6.0,,20211
1968,,COURSE TOTAL:,5,3,0,0,0,8.0,3.625,0.0,0.0,0.0,0.0,0.0,8.0,,20211
1972,,COURSE TOTAL:,7,1,0,0,0,8.0,3.875,0.0,0.0,0.0,0.0,0.0,8.0,,20211
1982,,COURSE TOTAL:,348,71,11,3,1,434.0,3.755,0.0,0.0,0.0,0.0,0.0,434.0,,20211
1986,,COURSE TOTAL:,2,15,3,2,2,24.0,2.541,0.0,0.0,0.0,1.0,0.0,25.0,,20211
1990,,COURSE TOTAL:,13,0,0,0,0,13.0,4.0,0.0,0.0,0.0,1.0,0.0,14.0,,20211
1996,,COURSE TOTAL:,15,9,6,4,1,35.0,2.9419999999999997,0.0,0.0,0.0,2.0,0.0,37.0,,20211
2000,,COURSE TOTAL:,10,5,3,3,3,24.0,2.6660000000000004,0.0,0.0,0.0,0.0,0.0,24.0,,20211
2006,,COURSE TOTAL:,12,9,6,1,1,29.0,3.034,1.0,0.0,0.0,2.0,0.0,32.0,,20211
2012,,COURSE TOTAL:,15,24,17,0,1,57.0,2.912,0.0,0.0,0.0,1.0,0.0,58.0,,20211
2016,,COURSE TOTAL:,18,8,1,0,1,28.0,3.5,0.0,0.0,0.0,0.0,0.0,28.0,,20211
2024,,COURSE TOTAL:,20,34,17,2,2,75.0,2.906,0.0,0.0,0.0,0.0,0.0,75.0,,20211
2028,,COURSE TOTAL:,29,35,11,4,0,79.0,3.1260000000000003,0.0,0.0,0.0,0.0,1.0,80.0,,20211
2036,,COURSE TOTAL:,22,23,25,2,1,73.0,2.863,0.0,0.0,0.0,1.0,0.0,74.0,,20211
2040,,COURSE TOTAL:,132,7,4,0,1,144.0,3.8680000000000003,0.0,0.0,0.0,0.0,0.0,144.0,,20211
2044,,COURSE TOTAL:,8,1,1,0,0,10.0,3.7,0.0,0.0,0.0,0.0,0.0,10.0,,20211
2048,,COURSE TOTAL:,6,3,0,0,0,9.0,3.6660000000000004,0.0,0.0,0.0,1.0,0.0,10.0,,20211
2052,,COURSE TOTAL:,2,2,1,0,0,5.0,3.2,0.0,0.0,0.0,0.0,0.0,5.0,,20211
2058,,COURSE TOTAL:,11,1,0,0,1,13.0,3.615,0.0,0.0,0.0,0.0,0.0,13.0,,20211
2072,,COURSE TOTAL:,10,54,24,1,0,89.0,2.82,0.0,0.0,0.0,0.0,0.0,89.0,,20211
2076,,COURSE TOTAL:,16,2,2,0,0,20.0,3.7,1.0,0.0,0.0,0.0,0.0,21.0,,20211
2082,,COURSE TOTAL:,35,16,3,0,0,54.0,3.592,0.0,0.0,0.0,1.0,0.0,55.0,,20211
2088,,COURSE TOTAL:,9,12,3,0,0,24.0,3.25,0.0,0.0,0.0,0.0,0.0,24.0,,20211
2092,,COURSE TOTAL:,18,16,1,0,0,35.0,3.485,0.0,0.0,0.0,0.0,0.0,35.0,,20211
2096,,COURSE TOTAL:,9,0,0,0,0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,,20211
2100,,COURSE TOTAL:,3,4,0,0,0,7.0,3.428,0.0,0.0,0.0,1.0,0.0,8.0,,20211
2106,,COURSE TOTAL:,9,10,4,1,0,24.0,3.125,1.0,0.0,0.0,0.0,0.0,25.0,,20211
2110,,COURSE TOTAL:,11,6,5,3,0,25,3.000,0.1,0.2,0.3,0.4,0.5,25.1,Unnamed: 0,20211
2118,,COURSE TOTAL:,11,26,2,0,0,39.0,3.23,5.0,0.0,0.0,2.0,0.0,46.0,,20211
2122,,COURSE TOTAL:,6,12,2,0,0,20.0,3.2,0.0,0.0,0.0,0.0,0.0,20.0,,20211
2126,,COURSE TOTAL:,14,10,2,0,0,26.0,3.4610000000000003,0.0,0.0,0.0,0.0,0.0,26.0,,20211
2134,,COURSE TOTAL:,46,0,0.1,0.2,0.3,46.1,4.000,0.4,0.5,0.6,0.7,0.8,46.2,Unnamed: 0,20211
2142,,COURSE TOTAL:,43,1,0,0,0,44.0,3.977,0.0,0.0,0.0,0.0,0.0,44.0,,20211
2146,,COURSE TOTAL:,17,0,0,0,2,19.0,3.5780000000000003,0.0,0.0,0.0,3.0,0.0,22.0,,20211
2150,,COURSE TOTAL:,5,5,3,2,0,15.0,2.866,0.0,0.0,0.0,0.0,0.0,15.0,,20211
2154,,COURSE TOTAL:,19,5,2,0,1,27.0,3.5180000000000002,1.0,0.0,0.0,0.0,0.0,28.0,,20211
2158,,COURSE TOTAL:,8,0,0.1,0.2,0.3,8.1,4.000,0.4,0.5,0.6,0.7,0.8,8.2,Unnamed: 0,20211
2162,,COURSE TOTAL:,11,0,0,0,0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,,20211
2166,,COURSE TOTAL:,15,0,0,0,0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,,20211
2170,,COURSE TOTAL:,2,4,2,0,0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,,20211
2174,,COURSE TOTAL:,16,0,0,0,0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,,20211
2178,,COURSE TOTAL:,13,0,0,0,0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,,20211
2184,,COURSE TOTAL:,38,33,14,2,3,90.0,3.122,0.0,0.0,0.0,0.0,0.0,90.0,,20211
2190,,COURSE TOTAL:,58,38,14,0,2,112.0,3.339,0.0,0.0,0.0,4.0,0.0,116.0,,20211
2194,,COURSE TOTAL:,7,3,2,0,2,14.0,2.928,0.0,0.0,0.0,4.0,0.0,18.0,,20211
2200,,COURSE TOTAL:,19,9,3,2,2,35.0,3.1710000000000003,1.0,0.0,0.0,7.0,0.0,43.0,,20211
2204,,COURSE TOTAL:,24,7,1,0,0.1,32,3.718,0.2,0.3,0.4,2,0.5,34,Unnamed: 0,20211
2212,,COURSE TOTAL:,118,16,13,2,0,149.0,3.677,1.0,0.0,0.0,0.0,0.0,150.0,,20211
2218,,COURSE TOTAL:,18,9,1,1,1,30.0,3.4,0.0,0.0,0.0,2.0,0.0,32.0,,20211
2228,,COURSE TOTAL:,56,44,16,3,1,120,3.258,1.1,0,0.1,9,0.2,130,Unnamed: 0,20211
2232,,COURSE TOTAL:,21,10,6,4,0,41.0,3.17,0.0,0.0,0.0,2.0,0.0,43.0,,20211
2236,,COURSE TOTAL:,36,16,7,0,1,60.0,3.4330000000000003,1.0,0.0,0.0,1.0,0.0,62.0,,20211
2240,,COURSE TOTAL:,40,17,1,1,0,59.0,3.627,0.0,0.0,0.0,0.0,0.0,59.0,,20211
2248,,COURSE TOTAL:,31,18,11,5,1,66.0,3.1060000000000003,1.0,0.0,0.0,3.0,0.0,70.0,,20211
2252,,COURSE TOTAL:,7,16,14,4,3,44,2.454,0,0.1,0.2,3.1,1,48,Unnamed: 0,20211
2258,,COURSE TOTAL:,18,33,18,4,2,75.0,2.813,1.0,0.0,0.0,3.0,0.0,79.0,,20211
2266,,COURSE TOTAL:,45,25,21,6,2,99.0,3.06,0.0,0.0,0.0,0.0,0.0,99.0,,20211
2272,,COURSE TOTAL:,25,29,11,3,0,68.0,3.117,1.0,0.0,0.0,1.0,0.0,70.0,,20211
2278,,COURSE TOTAL:,21,9,5,0,1,36.0,3.361,0.0,0.0,0.0,0.0,0.0,36.0,,20211
2282,,COURSE TOTAL:,15,15,3,0,0,33.0,3.363,1.0,0.0,0.0,0.0,0.0,34.0,,20211
2286,,COURSE TOTAL:,15,12,3,1,0,31.0,3.322,1.0,0.0,0.0,1.0,0.0,33.0,,20211
2290,,COURSE TOTAL:,6,8,6,12,4,36.0,2.0,2.0,0.0,0.0,6.0,0.0,44.0,,20211
2294,,COURSE TOTAL:,34,7,4,0,0,45.0,3.6660000000000004,1.0,0.0,0.0,0.0,0.0,46.0,,20211
2300,,COURSE TOTAL:,20,25,6,0,1,52,3.211,0.1,0.2,0.3,1.1,0.4,53,Unnamed: 0,20211
2306,,COURSE TOTAL:,72,5,3,1,2,83.0,3.734,1.0,0.0,0.0,0.0,0.0,84.0,,20211
2310,,COURSE TOTAL:,17,11,10,3,0,41.0,3.0239999999999996,2.0,0.0,0.0,3.0,0.0,46.0,,20211
2314,,COURSE TOTAL:,15,8,2,0,0,25.0,3.52,0.0,0.0,0.0,0.0,0.0,25.0,,20211
2320,,COURSE TOTAL:,46,14,3,2,0,65.0,3.6,0.0,0.0,0.0,2.0,0.0,67.0,,20211
2324,,COURSE TOTAL:,18,3,1,1.1,0,23,3.628,4,0.1,0.2,0.3,0.4,27,Unnamed: 0,20211
2328,,COURSE TOTAL:,8,4,0,0,0,12.0,3.6660000000000004,0.0,0.0,0.0,0.0,0.0,12.0,,20211
2332,,COURSE TOTAL:,8,2,0,0,0,10.0,3.8,0.0,0.0,0.0,0.0,0.0,10.0,,20211
2336,,COURSE TOTAL:,7,9,2,0,1,19.0,3.105,0.0,0.0,0.0,0.0,0.0,19.0,,20211
2340,,COURSE TOTAL:,9,1,0,0,1,11.0,3.545,0.0,0.0,0.0,0.0,0.0,11.0,,20211
2344,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
2348,,COURSE TOTAL:,9,2,0,0.1,0.2,11,3.818,0.3,0.4,0.5,0.6,0.7,11.1,Unnamed: 0,20211
2352,,COURSE TOTAL:,7,0,0,0,0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,,20211
2358,,COURSE TOTAL:,26,7,7,0,0,40.0,3.475,0.0,0.0,0.0,0.0,0.0,40.0,,20211
2384,,COURSE TOTAL:,125,10,3,0,0,138.0,3.884,1.0,0.0,0.0,1.0,0.0,140.0,,20211
2402,,COURSE TOTAL:,22,32,36,16,10,116.0,2.344,0.0,0.0,0.0,20.0,1.0,137.0,,20211
2408,,COURSE TOTAL:,102,39,8,7,4,160,3.425,0,0.1,0.2,1,0.3,161,Unnamed: 0,20211
2414,,COURSE TOTAL:,48,8,4,0,1,61.0,3.6719999999999997,0.0,0.0,0.0,0.0,0.0,61.0,,20211
2422,,COURSE TOTAL:,11,12,9,3,0,35.0,2.885,2.0,0.0,0.0,5.0,0.0,42.0,,20211
2430,,COURSE TOTAL:,14,5,1,2,2,24.0,3.125,0.0,0.0,0.0,2.0,0.0,26.0,,20211
2436,,COURSE TOTAL:,10,7,4,0,0,21.0,3.285,0.0,0.0,0.0,0.0,0.0,21.0,,20211
2440,,COURSE TOTAL:,6,3,3,2,0,14.0,2.928,0.0,0.0,0.0,1.0,0.0,15.0,,20211
2446,,COURSE TOTAL:,39,4,0,0,0,43.0,3.906,0.0,0.0,0.0,0.0,0.0,43.0,,20211
2450,,COURSE TOTAL:,7,5,0,0,0,12.0,3.583,0.0,0.0,0.0,0.0,0.0,12.0,,20211
2454,,COURSE TOTAL:,5,1,2,1,0,9.0,3.111,0.0,0.0,0.0,0.0,0.0,9.0,,20211
2458,,COURSE TOTAL:,9,1,0,0,0,10.0,3.9,0.0,0.0,0.0,0.0,0.0,10.0,,20211
2462,,COURSE TOTAL:,13,3,3,0,0,19.0,3.5260000000000002,0.0,0.0,0.0,1.0,0.0,20.0,,20211
2466,,COURSE TOTAL:,16,15,1,0,0,32.0,3.468,0.0,0.0,0.0,0.0,0.0,32.0,,20211
2472,,COURSE TOTAL:,12,7,2,0,0,21.0,3.4760000000000004,0.0,0.0,0.0,1.0,0.0,22.0,,20211
2476,,COURSE TOTAL:,15,4,2,0,0,21.0,3.6189999999999998,0.0,0.0,0.0,0.0,0.0,21.0,,20211
2480,,COURSE TOTAL:,12,2,8,0,0.1,22,3.181,0.2,0.3,0.4,0.5,0.6,22.1,Unnamed: 0,20211
2484,,COURSE TOTAL:,8,4,0,0,0,12.0,3.6660000000000004,0.0,0.0,0.0,0.0,0.0,12.0,,20211
2488,,COURSE TOTAL:,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,,20211
2492,,COURSE TOTAL:,6,8,0,0,0,14.0,3.428,0.0,0.0,0.0,0.0,0.0,14.0,,20211
2496,,COURSE TOTAL:,7,0,0,0,0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,,20211
2500,,COURSE TOTAL:,6,1,0,0,0,7.0,3.8569999999999998,0.0,0.0,0.0,0.0,0.0,7.0,,20211
2504,,COURSE TOTAL:,11,0,0.1,0.2,0.3,11.1,4.000,0.4,0.5,00,Unnamed: 0,0.6,11.2,Unnamed: 1,20211
2508,,COURSE TOTAL:,14,1,0,0,0,15.0,3.9330000000000003,0.0,0.0,00,,0.0,15.0,,20211
2,,COURSE TOTAL:,11,2,3,0,2,18.0,3.111,0.0,0.0,0.0,1.0,0.0,19.0,,20212
6,,COURSE TOTAL:,7,10,2,0,0,19.0,3.263,0.0,0.0,0.0,0.0,1.0,20.0,,20212
10,,COURSE TOTAL:,10,5,1,1,0,17.0,3.411,0.0,0.0,0.0,0.0,0.0,17.0,,20212
14,,COURSE TOTAL:,17,2,0,0,1,20.0,3.761,0.0,0.0,0.0,0.0,0.0,20.0,,20212
18,,COURSE TOTAL:,12,3,0,1,0,16.0,3.625,0.0,0.0,0.0,0.0,0.0,16.0,,20212
22,,COURSE TOTAL:,19,3,0,0,0,22.0,3.863,0.0,0.0,0.0,0.0,0.0,22.0,,20212
26,,COURSE TOTAL:,31,2,1,0,0,34.0,3.8819999999999997,0.0,0.0,0.0,1.0,0.0,35.0,,20212
30,,COURSE TOTAL:,19,4,4,1,1,29.0,3.344,0.0,0.0,0.0,0.0,0.0,29.0,,20212
36,,COURSE TOTAL:,9,26,9,0,0,44.0,3.0,0.0,0.0,0.0,1.0,0.0,45.0,,20212
